Latitude,Longitude,Type,Depth,Magnitude
-1.05,146451,0,22,5.9
-57096,-140888,0,33,6
-16247,92986,0,33,5.5
40381,63619,0,33,6
-6095,114237,0,520,5.5
49879,78838,1,0,5.9
4695,126613,0,78,5.6
-15262,-173559,0,33,6.2
49262,-129502,0,10,6.1
-5124,102808,0,33,5.7
38204,142045,0,45,5.7
38.19,142028,0,44,7.7
-13.37,-111.34,0,33,5.8
38319,142364,0,40,6.3
8249,122403,0,24,6.9
8238,122381,0,79,5.9
6135,-82664,0,33,5.7
44031,149161,0,63,5.6
-7293,128884,0,155,5.8
38168,143264,0,34,5.6
7861,126321,0,139,6
-17098,-172264,0,33,7
-23068,-179588,0,523,5.6
40739,23229,0,3,6.4
38326,141756,0,52,5.7
48307,148.61,0,377,5.9
51605,-179412,0,33,5.9
8514,126635,0,59,5.5
-15003,167267,0,122,5.5
-5.06,102356,0,33,6.4
-5032,102372,0,33,5.8
-5078,102278,0,33,5.6
-17111,-174431,0,159,5.5
-56318,146623,0,33,5.5
37149,142.8,0,35,5.7
-20262,168.17,0,33,5.6
-56.47,-27058,0,120,5.5
-15328,-175489,0,25,6.4
-63.31,169361,0,33,5.5
-63197,169668,0,33,5.5
32655,131.12,0,118,5.7
49839,78906,1,0,5.8
18487,-100007,0,62,5.6
0.56,126196,0,41,5.8
-7.89,-71415,0,645,5.8
52242,-168816,0,33,5.8
-6617,143792,0,33,5.5
-14893,-175822,0,292,6
-6438,153163,0,28,5.7
56769,-151647,0,33,5.7
-5662,146116,0,59,5.5
-4189,152842,0,43,6
22282,121512,0,17,7.4
-6145,150986,0,33,5.6
22242,121574,0,30,5.5
-20.67,172503,0,37,6.1
-15584,-173043,0,33,5.8
49744,78168,1,0,5.7
-15285,-173329,0,33,5.5
-905,84282,0,33,5.6
52143,96892,0,33,5.5
-15371,167481,0,131,5.7
-26513,-70544,0,58,6.3
-167,131797,0,33,6.1
-3598,151012,0,33,6.1
-60837,-56049,0,33,5.8
-3582,152289,0,255,5.7
-4024,102409,0,48,5.9
-12384,166453,0,88,5.7
-15439,166713,0,23,5.6
63706,125321,1,0,5.6
23.51,121.46,0,22,5.5
-15514,166739,0,33,5.5
73336,54792,1,0,5.9
-35863,-17648,0,10,6
-16663,175.67,0,33,5.5
4551,126.63,0,113,5.5
-17812,-178352,0,599,5.5
34.35,-119.7,0,10,5.8
-59763,-26441,0,98,5.6
49871,156276,0,86,5.8
-7.91,146891,0,145,5.8
-30529,-178182,0,33,6.4
33956,142287,0,47,5.5
-8069,125514,0,33,5.6
-22174,-179.56,0,593,5.6
-21067,-174322,0,20,5.7
14374,-91454,0,96,5.5
-31271,-67773,0,10,5.6
5.57,126232,0,44,5.7
-47669,32.54,0,10,6.2
10204,-85222,0,56,7
4035,126596,0,71,5.5
-50052,163461,0,33,5.6
50008,78996,1,0,5.9
6576,126903,0,61,5.7
-17414,168001,0,32,5.9
-30682,-178017,0,17,5.6
-7451,156599,0,33,6.2
-7521,156542,0,16,5.5
24896,121985,0,109,6.1
-7247,156642,0,33,5.5
44404,38052,0,33,5.7
49453,154355,0,109,5.5
-20143,168705,0,36,6
-29405,-176729,0,47,5.5
-13316,167137,0,198,6
-30935,-178897,0,33,5.6
-30367,-178151,0,33,5.9
14.27,-91497,0,94,5.6
24927,124847,0,21,5.7
-4.65,129716,0,140,5.6
-4562,-106173,0,33,5.9
11556,143352,0,33,5.6
-27951,-176484,0,32,5.5
10839,126122,0,68,5.5
49898,78925,1,0,6
48254,154276,0,44,6
33386,57434,0,33,7.4
-25731,-177947,0,221,5.7
-63023,-157733,0,33,5.5
-5521,153.81,0,46,5.5
-6673,105576,0,63,5.5
-13919,167209,0,201,6.3
-13312,167069,0,202,5.6
1154,120297,0,33,5.7
12576,143256,0,91,5.8
73.38,54669,1,0,5.6
51258,159793,0,33,5.5
-19135,168981,0,145,5.6
18615,-102262,0,96,5.5
-30891,-177872,0,35,5.7
16603,95857,0,10,5.7
6682,123982,0,46,5.6
46.27,151716,0,115,5.7
39389,74718,0,62,5.8
-6454,147466,0,98,5.5
33416,140793,0,57,5.9
-7464,112216,0,184,5.6
-5579,148057,0,154,5.8
47818,48114,1,0,5.8
63143,63392,1,0,5.5
41214,143905,0,33,5.5
-3333,150782,0,33,5.6
36483,70964,0,185,5.6
-5882,146904,0,103,5.5
-21906,-65792,0,280,5.6
50246,155692,0,135,5.5
-5441,152005,0,60,5.9
-78,124876,0,71,5.5
8.05,122286,0,33,5.7
-27534,-176518,0,33,5.6
39349,72615,0,40,6.8
-57932,-25477,0,90,5.6
50046,78983,1,0,5.6
37674,48901,0,34,6.1
-11.23,162176,0,33,6.9
-11178,162085,0,33,6
-11037,162198,0,33,5.6
-11153,162253,0,33,5.7
-11132,162136,0,33,7.1
-10996,162221,0,33,6.1
39328,72568,0,41,5.5
-28478,62359,0,10,5.7
-10812,161368,0,29,5.8
-11205,162068,0,33,5.6
-54067,-1784,0,33,5.7
47892,146569,0,29,5.9
-7183,154813,0,33,5.6
-3268,146911,0,33,5.7
8586,126038,0,33,5.5
-26179,-177.69,0,172,5.5
-57923,-25184,0,52,5.6
-10852,162132,0,33,5.9
49956,78765,1,0,6
-15506,168083,0,33,5.5
16.01,-96591,0,18,7.7
16184,-96.63,0,22,5.7
-21903,-138975,1,0,5.9
50929,158862,0,42,5.5
-10155,161397,0,93,6
8665,122206,0,40,5.8
-4528,152293,0,33,5.5
-59552,-26413,0,10,5.5
13145,-89635,0,33,5.9
17447,-54786,0,10,5.8
44592,146581,0,91,6.7
13713,-92288,0,32,5.7
45344,150114,0,54,5.6
-4561,129699,0,33,5.7
-30346,-177917,0,134,5.5
-7068,117.98,0,463,5.9
7.33,123492,0,33,6.9
21953,123807,0,33,5.6
32139,49646,0,33,6.2
536,126022,0,60,6
52.11,175227,0,47,5.6
47787,48192,1,0,6
-54476,2073,0,10,6.5
-6172,130.74,0,92,5.6
11753,-87356,0,32,5.6
3872,126735,0,33,5.7
-21817,-179503,0,593,5.6
-36286,-72463,0,47,5.7
-11206,162579,0,30,6.3
-8254,121492,0,33,5.8
32492,141378,0,21,5.5
23247,122075,0,33,7
10366,-103865,0,10,6.5
-56543,-142571,0,10,5.6
41108,13582,0,390,5.6
-8883,-75728,0,33,5.7
-22945,-175464,0,33,5.5
-27984,-176599,0,29,5.6
-4169,135989,0,33,5.5
26609,60925,0,33,5.8
16944,-93543,0,156,5.6
26519,61013,0,33,5.9
-4.08,101252,0,32,6.2
-35204,-16628,0,10,5.6
52499,-167921,0,44,5.5
33897,59472,0,33,6.7
-45.56,96184,0,10,6.1
38262,15005,0,11,5.5
47883,48128,1,0,6
-9511,161.08,0,93,5.7
13406,145988,0,55,5.5
41535,143919,0,17,5.5
-6239,155225,0,160,5.5
-29937,-177455,0,14,6.4
60131,-153121,0,105,5.5
17413,-100877,0,41,6.6
17554,-100988,0,39,5.6
-30573,-177782,0,33,5.5
-18544,168207,0,25,6.3
54768,-161.25,0,17,6
11927,-43727,0,22,5.8
-24658,179958,0,503,5.5
42782,131197,0,545,5.7
52,125997,0,56,5.8
5.21,127295,0,129,6.2
-56316,-26887,0,104,5.6
-17705,-178696,0,556,5.5
-21043,173919,0,33,5.5
5767,124.73,0,81,5.5
-20855,-68629,0,77,5.5
5987,125919,0,142,6.1
55453,-157162,0,33,6.7
33318,57431,0,33,5.5
-15559,167573,0,123,5.8
-13626,166675,0,60,6.2
-16.39,-72658,0,53,6.9
-16.5,-72656,0,52,5.5
-6826,116126,0,33,5.5
-43432,40779,0,10,6.1
5683,124696,0,61,5.5
40232,143703,0,10,6.4
40356,143694,0,30,5.5
-161,-17.72,0,10,5.6
-238,132075,0,43,5.5
12829,124599,0,26,5.7
-8159,156384,0,33,5.5
-14969,167.33,0,110,5.6
60642,-141593,0,15,7.1
673,-80073,0,33,5.6
-16557,177.41,0,33,5.9
-5.86,145785,0,107,5.5
1.03,120402,0,28,6
-9558,147959,0,33,6.1
-22301,-69022,0,61,5.5
-56077,-122.44,0,10,6.1
-39087,46236,0,10,5.5
17813,-101276,0,49,7.6
17952,-101283,0,52,5.5
23157,101138,0,33,6.2
34.32,-116.45,0,10,5.5
5228,96327,0,33,5.8
-17586,-172843,0,33,5.5
-36719,78744,0,10,6.2
-36.65,78682,0,10,6
-35681,-71146,0,91,5.5
-7352,154428,0,33,5.6
26.74,-110806,0,15,5.6
17987,-69044,0,80,6.1
42004,83406,0,33,5.9
32152,96961,0,33,5.8
-56171,-27254,0,132,5.5
-4166,131448,0,33,5.6
29181,142338,0,55,5.7
-5108,130102,0,31,5.6
5267,125487,0,72,5.7
19716,123694,0,14,5.6
-4056,102413,0,59,5.5
41987,-126816,0,15,5.5
2963,126933,0,37,6.8
-36007,-102601,0,10,6.5
42096,19209,0,10,6.9
42319,18682,0,10,5.7
5683,123615,0,549,5.9
-6979,129685,0,125,5.5
-1.21,98215,0,33,5.6
32986,-39702,0,10,5.8
77,122967,0,79,5.9
-16535,120175,0,33,5.9
-52996,159754,0,10,6
-20826,-178688,0,599,6
-3639,141839,0,52,5.6
-33821,-71901,0,38,5.8
-18324,-174631,0,55,5.6
541,98779,0,72,5.8
-27462,-70953,0,23,6.1
1863,128274,0,128,5.5
-15353,-178376,0,33,5.8
9.33,125614,0,23,6
-21244,169798,0,79,6.4
-30.71,-178161,0,42,5.8
-21.56,-68284,0,81,5.6
-11047,165508,0,33,5.9
8355,-70985,0,23,5.6
-15957,-173928,0,33,5.6
-6311,105957,0,117,5.9
-8976,-108539,0,10,5.6
11921,125591,0,44,5.5
18998,145338,0,251,5.9
-4054,123149,0,615,5.7
44.76,147588,0,108,5.6
-22809,-69125,0,85,5.9
34.53,24437,0,33,5.6
-35666,-16242,0,10,6.2
24132,142402,0,567,5.8
677,126005,0,33,6.1
-6046,-77913,0,33,5.7
-60088,-29392,0,45,5.8
56647,-156725,0,71,6.4
-27149,-71047,0,33,5.6
30029,80.31,0,33,5.9
-8299,115934,0,76,5.7
-15.25,-70089,0,208,6
-43783,78974,0,10,5.7
-22813,-69136,0,58,5.5
-60428,-32095,0,10,5.5
50336,159674,0,33,5.7
-10628,164948,0,68,5.6
795,126043,0,52,5.5
42255,18752,0,8,6.2
52611,-167019,0,23,6.2
24113,142244,0,591,5.5
-25998,-175.32,0,33,5.5
-9691,154221,0,26,5.8
36409,31751,0,98,5.9
-24604,-70262,0,63,5.8
-8207,115949,0,25,6.1
-24689,-177113,0,33,5.6
-30812,117179,0,6,6.1
15684,-93596,0,80,5.7
-18633,169235,0,246,5.6
-52838,-75098,0,33,5.5
-36.28,-97953,0,10,6
8106,-38086,0,10,6
-54326,-132821,0,10,5.8
-5.05,152086,0,73,5.5
-55977,-27868,0,132,5.8
-6528,147254,0,81,5.9
38808,26527,0,23,5.8
34955,24243,0,33,5.6
-14509,167217,0,122,5.6
-19.39,-173361,0,33,5.5
17,-94609,0,107,6.3
49918,78915,1,0,6.3
-2.99,139.82,0,33,5.6
-4.98,145577,0,189,6.2
-20.02,-173099,0,42,5.9
-5956,103644,0,69,5.6
36475,71218,0,229,5.7
7164,-82253,0,10,6.1
-29482,-68275,0,115,5.6
384,-24966,0,10,5.6
8316,-82943,0,28,6.5
43953,146704,0,78,6
-42369,83973,0,10,5.6
-32148,-71321,0,45,5.7
50053,79065,1,0,5.8
1192,126213,0,59,5.6
-13224,-112151,0,10,5.6
-22.19,-179579,0,609,5.5
31452,119241,0,11,5.5
-5627,153305,0,44,6.1
36612,141215,0,42,5.8
-36314,-98.03,0,10,5.5
33843,131796,0,69,5.9
47813,48097,1,0,5.6
-4426,98757,0,31,5.7
-7526,127495,0,171,5.5
13966,-93427,0,26,5.7
-56228,-27026,0,90,5.7
13858,124537,0,48,5.5
-20487,-174212,0,33,5.9
-11149,107709,0,31,6.9
54126,-160886,0,33,5.5
-21892,-138993,1,0,6
49986,142576,0,25,5.5
-6373,102319,0,27,5.5
-54764,146331,0,10,5.5
-62855,-161427,0,10,5.8
49901,78959,1,0,6.1
-22715,-177494,0,181,6.4
37.1038333,-121.5123333,0,8315,5.8
-8714,108856,0,69,5.6
-56359,-26016,0,33,5.9
-52766,18482,0,10,5.8
-52027,161296,0,10,5.6
34515,140223,0,61,5.8
-4.87,153.48,0,88,5.8
38678,142924,0,31,5.6
41814,130785,0,588,6.1
-17715,167848,0,17,6.1
-17654,167.75,0,39,5.7
-4372,127.87,0,266,5.5
49971,79.01,1,0,6.1
36479,70134,0,229,6.1
52274,157329,0,134,5.6
8951,-83483,0,40,6.4
41145,108129,0,33,5.9
10731,-41688,0,10,6.6
-15582,167113,0,33,5.5
-17675,167683,0,10,6
19066,122096,0,15,7.1
-21023,-175846,0,138,5.5
53978,-165204,0,69,5.8
52796,161061,0,29,5.5
-22867,171652,0,44,5.6
-366,132314,0,47,5.5
-27551,-63274,0,556,5.5
-5.97,149672,0,42,5.8
8123,125004,0,13,5.5
-1679,136.04,0,5,7.9
-1639,136223,0,33,5.6
-1715,135788,0,33,5.5
-1147,136467,0,26,5.9
-1032,136535,0,33,5.6
53657,169729,0,27,5.9
30589,131235,0,33,5.5
-15634,-69559,0,214,5.6
-30074,-177608,0,33,5.5
-58631,-25596,0,92,5.6
-5709,103044,0,35,5.6
3.49,128088,0,45,5.9
-1749,136223,0,33,5.5
42812,13061,0,16,5.9
19.35,-155.07,0,9,5.5
19347,-155072,0,9,5.7
52292,174034,0,43,5.8
-60595,-50223,0,10,5.9
-60526,-50304,0,10,6.2
73369,54708,1,0,5.7
-7.17,154331,0,33,5.5
-60578,-50306,0,10,5.6
-5709,153593,0,33,5.8
45083,77006,0,40,5.9
-19067,168717,0,74,5.8
-2.81,119573,0,21,5.9
-19276,-173358,0,33,5.5
1193,94245,0,27,6.8
-21082,-175709,0,33,5.6
18114,94816,0,56,5.6
-7416,128304,0,144,5.6
9828,126254,0,41,5.5
-3552,-76267,0,116,5.5
-7213,106035,0,33,5.9
3791,126019,0,125,5.6
-46675,165707,0,33,7.4
-46704,165.78,0,15,5.5
32.6673333,-115.3591667,0,15,6.4
33.02,-115.58,0,5,5.6
32.9986667,-115.5575,0,14.19,5.8
-1155,136416,0,33,5.7
11659,43786,0,7,5.6
18524,145281,0,601,6.1
-61266,154369,0,10,5.8
-1161,136598,0,33,6
51859,177129,0,62,6
-16426,-172849,0,33,5.5
73338,54807,1,0,5.8
524,126.58,0,51,5.6
-8254,115847,0,38,6.2
-7372,128159,0,140,5.6
666,125921,0,33,6.3
-64872,-170537,0,10,5.5
-10596,161312,0,33,5.9
-10615,161284,0,22,7.1
-10601,161039,0,33,5.6
-10634,161232,0,33,5.7
-10703,161857,0,33,5.8
-10705,161205,0,33,5.5
-10145,161453,0,33,5.5
47806,48158,1,0,5.8
1439,-101.26,0,10,5.5
-58.76,-25242,0,33,5.5
13833,-90881,0,58,6.8
13778,-90.73,0,65,6.6
49967,79.06,1,0,6
35016,140596,0,88,5.5
18794,145132,0,579,5.6
-1134,136568,0,26,5.8
-5859,150214,0,33,5.7
-13319,166656,0,33,6.1
-7656,108252,0,62,6.1
-4258,129649,0,33,5.7
-15596,-173084,0,27,5.5
17828,-68617,0,104,5.9
-21081,-178847,0,589,5.7
-9498,159.22,0,30,6.1
-32314,179204,0,440,5.7
55642,164112,0,33,5.7
-17751,-178.72,0,564,5.5
-13294,166743,0,45,6.1
-59463,-150892,0,10,5.8
-3421,140149,0,40,5.6
-20.26,-176149,0,169,5.5
-4437,102015,0,47,6.3
-23576,-174858,0,32,6.6
33918,59741,0,33,6.6
889,-27105,0,10,5.6
-16.76,-179984,0,33,6.9
-1918,134173,0,33,5.8
-56.58,-26296,0,85,5.6
5861,125295,0,85,6.1
71192,-8029,0,10,5.6
-3414,139724,0,70,5.5
-24344,-67385,0,169,5.8
4805,-76217,0,108,6.4
-18937,-176594,0,33,6.2
-5555,147292,0,205,5.5
33962,59726,0,10,7.1
-31376,-67881,0,10,5.8
-56465,-142451,0,10,5.5
49894,78843,1,0,6
22919,121448,0,37,5.7
2478,126125,0,68,5.6
34033,59817,0,31,6
-5091,129809,0,33,5.5
-15845,168311,0,34,5.6
15925,147068,0,43,5.5
28882,140701,0,110,6.1
1598,-79358,0,24,7.7
2149,-79393,0,33,5.5
2843,-78831,0,33,5.7
5509,-80514,0,33,5.5
2614,-79215,0,33,5.8
-22.03,170112,0,33,5.5
42819,144297,0,67,5.5
-3299,102712,0,33,6.6
-20395,-173741,0,39,5.5
-28346,-176.76,0,33,5.5
-8.39,115889,0,33,6.3
11393,-86458,0,68,5.5
-20529,169225,0,33,5.5
27089,97036,0,33,5.5
49964,78827,1,0,6.1
3502,126846,0,33,5.8
-6847,129634,0,131,5.8
-6495,129367,0,209,5.6
-2702,67959,0,10,5.6
-36003,-71341,0,92,5.6
964,125.99,0,41,5.8
40216,144109,0,33,5.5
2099,-79017,0,33,5.5
38815,-27.78,0,10,6.7
5984,126188,0,63,6
5935,126132,0,76,5.7
36,67175,0,10,5.7
5688,126023,0,114,5.8
6058,126469,0,54,5.8
51324,156671,0,112,5.6
5672,126038,0,112,5.7
-14.69,167224,0,165,5.5
33494,57191,0,33,5.9
41679,143589,0,33,6
-56631,-27081,0,125,5.6
16518,40268,0,10,5.7
-22398,-175035,0,33,6
-33194,-69459,0,14,5.6
-22209,-179499,0,605,5.5
-21829,170585,0,46,5.6
-14541,-73493,0,94,5.7
-53658,159628,0,10,5.9
37721,133414,0,442,5.5
51317,-178488,0,50,5.8
2714,128526,0,211,5.8
-7063,129356,0,110,5.5
52322,160132,0,33,5.6
52231,160188,0,33,5.6
52341,160191,0,33,5.7
52287,160318,0,33,5.7
37852,-121815,0,11,5.8
52076,160295,0,33,5.5
-35379,-105869,0,10,5.9
2445,128112,0,47,5.6
-17649,-171184,0,33,6.4
5436,-82652,0,10,5.6
-57907,-7188,0,10,6.2
-7883,156236,0,40,5.8
-54158,158.89,0,10,6.5
-54264,158.77,0,10,5.8
43995,147231,0,73,5.5
-4703,153196,0,75,5.9
-6323,146568,0,108,5.6
36517,76892,0,63,6.1
44533,149739,0,35,6
44563,149.59,0,45,5.6
52663,158903,0,33,5.5
-14933,168031,0,33,5.5
6703,92.61,0,33,5.5
-30035,-177219,0,33,5.5
-30032,-177236,0,33,5.6
31383,132313,0,24,5.5
30506,88583,0,33,6.2
-10694,161601,0,68,5.9
43.53,146753,0,44,7
43.49,146654,0,58,5.6
43243,146.9,0,45,5.9
-17687,-178.5,0,505,5.5
-27431,178304,0,621,5.5
29375,130584,0,35,5.6
43269,146845,0,42,5.9
-6017,150189,0,53,6.6
-6082,150038,0,58,5.9
-6187,150228,0,66,5.6
43299,146869,0,36,5.6
6299,126881,0,104,6.1
26993,126621,0,33,6.3
12147,144011,0,33,5.7
43122,147328,0,33,5.5
-44319,-82084,0,10,5.5
-16689,-72952,0,43,5.9
-15099,-173606,0,33,5.7
-15478,-173557,0,33,5.6
-22811,171.39,0,43,6
-22673,171357,0,38,6.7
27176,126588,0,33,5.5
34873,140424,0,85,5.5
3059,126.94,0,45,5.6
55707,161484,0,69,5.7
-21878,-139.02,1,0,5.7
-29952,-71539,0,36,5.6
52969,-167.67,0,33,6.9
52.6,-167453,0,33,6.1
23867,-45558,0,10,6.3
-17983,-175.95,0,33,5.8
-17904,-175926,0,33,5.6
47111,154098,0,33,5.5
-4598,154878,0,495,5.8
-43079,-75204,0,33,5.9
35448,135473,0,359,5.8
16129,121962,0,43,6.3
-20561,-173803,0,33,6.2
-20.73,-173.74,0,34,5.7
-20686,-173588,0,37,6.1
4028,97555,0,41,5.9
-5589,103167,0,33,5.7
5345,125365,0,212,5.6
27848,142601,0,33,5.7
-6397,154955,0,68,5.6
-31654,-67476,0,10,5.5
-44612,-80.1,0,10,5.5
-22957,171173,0,33,6.2
8961,126299,0,49,5.9
-23466,-177297,0,79,6.7
-10878,164076,0,33,6.1
-17199,66787,0,10,5.7
-8082,108793,0,84,5.8
-8113,108744,0,80,5.7
11736,57706,0,10,6.2
-6194,131574,0,39,5.6
32108,137571,0,394,5.7
-18175,-178112,0,589,5.6
49947,78799,1,0,5.5
-6666,152224,0,33,5.6
-15.59,-174338,0,164,5.5
-20076,-173959,0,33,5.5
-19479,-173777,0,22,5.5
51233,173679,0,33,5.8
38053,48985,0,46,6.2
-5903,154389,0,33,5.8
34419,140.25,0,62,5.8
-55835,147248,0,10,6.4
-5965,154431,0,67,5.7
-5298,151467,0,108,5.7
-23625,-177194,0,170,5.5
-14464,167902,0,20,6.1
-6007,154513,0,57,6.1
-6197,125.76,0,33,6.1
-5.98,154452,0,67,5.8
46.2073333,-122188,0,1.51,5.7
43294,20837,0,9,5.8
-6146,154545,0,68,5.6
49729,78.1,1,0,5.5
-7071,129628,0,119,5.8
-6.05,150.28,0,33,5.5
37.5903333,-118831,0,6806,6.1
37.6768333,-118.8996667,0,6686,6
37.6956667,-118.75,0,6,6.47
37.5538333,-118807,0,11856,6.1
37.6186667,-118.8348333,0,4833,5.7
-19364,-69238,0,114,6.1
37.5206667,-118.8761667,0,2063,5.7
-18649,-174748,0,33,6.1
37.6243333,-118.7551667,0,6,6.31
37.5033333,-118.8055,0,13795,6.2
38482,14252,0,14,5.7
-6055,148161,0,95,5.5
-5234,151341,0,95,5.7
-4025,141901,0,111,5.7
-5489,146991,0,201,5.5
-59155,158345,0,10,5.7
32.1998333,-115.1221667,0,6,6.3
9614,126611,0,33,5.9
9754,126.64,0,19,6
15393,147483,0,33,5.6
-15391,-173155,0,33,5.8
15382,147499,0,23,5.8
40796,139.86,0,165,5.6
-6888,125.38,0,532,5.8
35126,141144,0,36,5.5
-32723,-71645,0,35,5.5
49944,79038,1,0,5.6
-18276,-177966,0,553,5.6
9752,126527,0,43,5.6
-22029,-68459,0,87,5.5
-22023,-138873,1,0,5.5
-7348,128542,0,167,6
-20175,-178443,0,580,5.6
-5178,152111,0,61,6
21956,121.55,0,71,5.8
-15268,-173.57,0,43,6.5
9475,126657,0,54,6.8
9309,126591,0,40,5.5
9335,126789,0,53,5.6
9524,126725,0,45,5.9
-29956,-177987,0,51,6.1
9353,126.55,0,36,5.5
9319,126.54,0,47,5.6
-10965,119103,0,33,5.6
-57973,-10656,0,10,6
-28678,-176726,0,33,5.7
-28776,-176687,0,49,6.2
-5977,103958,0,33,6
4437,-75779,0,162,5.7
-6592,146.84,0,21,5.7
-5233,151686,0,49,6.5
49.92,78849,1,0,5.7
34808,139181,0,15,6.2
-15179,-173612,0,33,5.7
-31469,-178388,0,123,5.5
-51019,139359,0,10,5.5
6.63,125789,0,178,5.9
-12.41,166381,0,33,7.5
-12742,165634,0,33,5.6
39269,23041,0,14,6.4
39257,22557,0,20,6.3
-12807,166097,0,37,5.9
-12.63,166017,0,33,5.9
-12689,166004,0,33,6.7
-12641,165874,0,33,5.6
-33474,-70151,0,103,5.6
-29273,-177154,0,49,6.6
-4456,143521,0,84,6.5
-12525,165916,0,33,7.9
-11828,166.44,0,33,5.7
-12887,165222,0,33,5.6
-24034,-176097,0,33,5.6
-28997,-69675,0,110,6.1
-21886,-139019,1,0,5.9
16353,-91945,0,64,5.5
-17865,-178625,0,591,6
-6252,154441,0,50,5.7
-12499,166458,0,79,5.7
-12287,166509,0,80,5.9
-20302,169607,0,122,6.1
-2791,101199,0,54,5.5
-22,170144,0,33,5.8
859,-29601,0,10,5.5
-13101,166338,0,48,6.7
29331,81258,0,34,5.7
29598,81092,0,18,6.5
5276,-82665,0,10,5.9
-11086,165433,0,33,6.3
51999,-169284,0,33,5.5
15888,-88516,0,22,6.4
-56012,-121505,0,10,5.7
-1347,120366,0,33,5.5
-1948,-80017,0,55,5.6
-3579,140037,0,33,5.8
-41318,80508,0,10,6.3
-2026,68058,0,10,5.5
-15222,-173674,0,39,6.2
-14784,167915,0,33,5.5
15869,94701,0,29,5.5
-12499,166462,0,42,5.6
17179,73707,0,33,5.5
3238,-78.19,0,33,5.8
38.1383333,-118.3913333,0,6,5.52
-12132,166294,0,62,5.5
-18612,176107,0,29,5.5
-4109,127459,0,239,5.6
49976,78889,1,0,6.2
-61387,-56429,0,33,5.8
-15276,-173593,0,33,5.6
13892,120725,0,148,5.7
-5125,102.41,0,28,5.5
-6426,148139,0,64,5.6
-15596,167511,0,137,5.6
35.45,139964,0,73,6
35.46,140.08,0,74,5.5
-3225,142237,0,33,6.5
-15028,167295,0,116,5.9
-55974,-27573,0,96,5.6
-6.31,154809,0,68,6
19942,122422,0,33,5.5
-15722,-179359,0,33,6
-39542,176478,0,32,5.6
-11377,117571,0,33,5.7
35598,82073,0,33,5.5
-4,123278,0,152,5.5
-15219,-174015,0,33,5.5
-5366,103118,0,33,6.3
-4864,-105921,0,10,5.6
-1.38,-77686,0,190,5.5
-15379,-173.42,0,33,6
36195,1354,0,10,7.3
36364,1632,0,10,5.9
36221,1611,0,10,6.2
73353,54997,1,0,5.8
49958,79085,1,0,5.9
24281,121913,0,24,5.5
-6108,145.52,0,125,5.8
32762,48572,0,42,5.8
33075,140379,0,81,5.6
-6271,154838,0,65,5.7
-36495,-98605,0,10,5.6
-6605,129621,0,160,5.8
-21989,170165,0,33,6.7
-22019,169941,0,33,5.5
-21961,169981,0,33,5.6
18211,-98.24,0,72,6.4
-21982,170025,0,33,6.7
-21.89,169853,0,33,7.2
-21887,169666,0,33,5.5
-22313,170.38,0,33,6.5
11751,125502,0,48,6.1
-22065,169.46,0,33,5.6
-22146,169464,0,33,5.5
-22283,170166,0,33,5.6
-146,-24.85,0,10,5.5
-13059,166129,0,33,6.2
-22217,169509,0,33,5.5
-30464,-177.94,0,33,5.6
-21492,169469,0,33,6.4
8398,93.35,0,33,6.2
-22238,169546,0,33,5.8
14366,145774,0,103,5.6
18954,-107628,0,33,6.1
53817,160741,0,33,5.9
-2701,122058,0,46,5.6
43754,86141,0,14,5.6
41117,-124253,0,19,7.2
-31576,-67468,0,21,5.7
-51422,28796,0,10,6.7
19441,-69607,0,33,5.9
3454,126708,0,44,5.6
-31691,-178121,0,47,5.6
27394,88752,0,17,6.1
-6513,131529,0,33,5.7
-6064,149286,0,38,5.8
51798,-176141,0,53,5.7
-3665,140044,0,77,5.5
40914,15366,0,10,6.9
40385,141307,0,95,5.8
27585,56503,0,33,5.5
-35346,179.96,0,33,5.7
-19426,-175.85,0,202,6
-27134,-176474,0,27,5.5
-21938,-138961,1,0,5.6
-30245,-178012,0,33,5.6
52256,160116,0,33,5.5
36027,1229,0,10,5.7
-14835,166838,0,33,5.9
-65721,-175714,0,10,5.6
-21272,-68153,0,80,6.1
32418,131746,0,51,5.6
-58937,149114,0,10,5.6
6677,123894,0,44,5.5
49932,79005,1,0,5.9
52994,171064,0,24,5.6
-6101,149792,0,56,5.8
-17593,-172.3,0,33,6.3
45988,90384,0,33,5.5
-25025,-175451,0,33,5.5
-21417,169875,0,86,6
49479,-129496,0,10,6.8
36009,44.67,0,33,5.8
34587,50652,0,33,5.8
-21339,-174359,0,33,6.1
30581,140643,0,82,6.2
-987,138556,0,33,5.5
-9047,158.42,0,28,5.9
34503,50.59,0,41,5.5
-16.29,178165,0,33,5.9
-5.64,145496,0,33,5.6
-8955,112041,0,63,5.6
-22214,-179594,0,592,5.5
-21126,-174346,0,33,5.5
50.04,79046,1,0,5.9
46.06,151453,0,33,6.5
-15487,-173534,0,33,5.6
2137,-79168,0,33,5.7
29244,128136,0,242,6.1
44.21,149153,0,33,5.5
2156,-79232,0,33,5.7
-9841,160433,0,32,5.6
2004,-79.29,0,25,5.6
-23754,-70622,0,37,5.5
-49907,-114138,0,10,5.7
19173,121151,0,39,5.7
-14974,-174019,0,33,5.6
36362,71416,0,137,5.5
2059,98.07,0,69,5.7
-5429,102908,0,39,5.5
-61091,-55426,0,22,6
38489,142972,0,33,5.8
