Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Çilgin gençlik,Ilhan Engin, , ,"
Drama            ",(1966)
Fakir çocuklar,Memduh Ün, , ,"
Drama            ",(1966)
Fakir ve magrur,Mehmet Dinler, , ,"
Drama, Romance            ",(1966)
Dört kursun,Yilmaz Duru, , ,"
Drama            ",(1966)
Disi kartal,Yücel Uçanoglu, , ,"
Drama            ",(1966)
Can düsmani,Semih Evin, , ,"
Drama            ",(1966)
Büyük intikam,Hasan Kazankaya, , ,"
Drama            ",(1966)
Burçak tarlasi,Ümit Utku, , ,"
Drama, Romance            ",(1966)
Bombaci Emine,Nuri Akinci, , ,"
Drama, War            ",(1966)
Bitmeyen çile,Arsevir Alyanak, , ,"
Drama            ",(1966)
Biraz kül biraz duman,Ertem Göreç, , ,"
Drama, Romance            ",(1966)
Bir atesim yanarim,Kenan Pars, , ,"
Drama, Romance            ",(1966)
Beynimdeki seytan,Mümtaz Alpaslan, , ,"
Drama            ",(1966)
Zennube,Türker Inanoglu, , ,"
Drama, Romance            ",(1965)
Yumruk yumruga,Semih Evin, , ,"
Drama            ",(1965)
Ben bir kanun kaçagiyim,Orhan Elmas, , ,"
Crime, Drama            ",(1966)
Asker anasi,Asaf Tengiz, , ,"
Drama            ",(1966)
Ask mücadelesi,Mehmet Bozkus, , ,"
Drama, Romance            ",(1966)
Anadolu kanunu,Hasan Kazankaya, , ,"
Drama            ",(1966)
Allahaismarladik Istanbul,Semih Evin, , ,"
Drama, War            ",(1966)
Ailenin yüz karasi,Aram Gülyüz, , ,"
Drama            ",(1966)
Agalarin savasi,Nuri Akinci, , ,"
Drama            ",(1966)
Yasak cennet,Ülkü Erakalin, , ,"
Drama            ",(1965)
Yahya Peygamber,Hüseyin Peyda, , ,"
Drama            ",(1965)
Yabanci olduk simdi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1965)
Seytanin Kurbani,Arsevir Alyanak, , ,"
Crime, Drama            ",(1965)
Suçlu çocuklar,Nuran Sener, , ,"
Crime, Drama            ",(1965)
Ölüm çemberi,Aram Gülyüz, , ,"
Crime, Drama            ",(1965)
Öfke daglari sardi,Sirri Gültekin, , ,"
Drama            ",(1965)
Korkusuz yasayanlar,Yücel Hekimoglu, , ,"
Drama            ",(1965)
Korkunç intikam,Nejat Saydam, , ,"
Crime, Drama            ",(1965)
Konusan gözler,Hicri Akbasli, , ,"
Drama            ",(1965)
Kirbaç yarasi,Kemal Kan, , ,"
Drama            ",(1965)
Kibris volkani,Ural Ozon, , ,"
Drama, War            ",(1965)
Kelepçeli bilekler,Yücel Hekimoglu, , ,"
Adventure, Drama            ",(1965)
Kardes belasi,Nuri Akinci, , ,"
Crime, Drama            ",(1965)
Kara kedi,Orhan Ates, , ,"
Crime, Drama            ",(1965)
Kanunsuzlar,Burhan Bolan, , ,"
Crime, Drama            ",(1965)
Kanli meydan,Süha Dogan, , ,"
Drama            ",(1965)
Kalbimdeki serseri,Nejat Saydam, , ,"
Drama, Romance            ",(1965)
Içimizdeki bosluk,Orhon M. Ariburnu, , ,"
Drama, Romance            ",(1965)
Isyancilar,Abdurrahman Palay, , ,"
Drama            ",(1966)
Hülya,Nevzat Pesen, , ,"
Drama            ",(1965)
Hazreti Eyüb'ün sabri,Asaf Tengiz, , ,"
Drama            ",(1965)
Hak yolunda Hazreti Yahya,Muharrem Gürses, , ,"
Drama            ",(1965)
Gurbet türküsü,Hulki Saner, , ,"
Drama, Romance            ",(1966)
Gençlige veda,Ümit Utku, , ,"
Drama, Romance            ",(1965)
Erkek dedigin böyle olur,Nuri Akinci, , ,"
Drama            ",(1965)
Ekmek kavgasi,Yilmaz Duru, , ,"
Drama            ",(1965)
Düsman kardesler,Semih Evin, , ,"
Adventure, Drama            ",(1965)
Çiçekçi kiz,Nejat Saydam, , ,"
Drama, Romance            ",(1965)
Dag çiçegi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Canim benim,Feyturiye Esen, , ,"
Drama            ",(1965)
Bitmeyen kavga,Kemal Inci, , ,"
Drama            ",(1965)
Bir garip adam,Nurettin Alpan, , ,"
Drama, Romance            ",(1965)
Baslik,Kemal Inci, , ,"
Drama, Romance            ",(1965)
Babasiz yasayamam,Bilge Olgaç, , ,"
Drama            ",(1965)
Askim silahimdir,Yilmaz Atadeniz, , ,"
Drama, Romance            ",(1965)
Aramizdaki düsman,Semih Evin, , ,"
Drama            ",(1965)
Yüz karasi,Yilmaz Atadeniz, , ,"
Drama            ",(1964)
Yalniz efe,Semih Evin, , ,"
Drama            ",(1964)
Vatansiz haydut,Kemal Kan, , ,"
Crime, Drama            ",(1964)
Altin sehir,Orhan Elmas, , ,"
Drama            ",(1965)
Aglayan Gözlerim,Ümit Utku, , ,"
Drama, Romance            ",(1965)
Affedilmeyen günah,Natuk Baytan, , ,"
Drama            ",(1965)
Son karar,Cevat Okçugil, , ,"
Drama            ",(1964)
Sen vur ben kirayim,Aram Gülyüz, , ,"
Crime, Drama            ",(1964)
Sekiz kurus,Hicri Akbasli, , ,"
Drama            ",(1964)
Satilik kizlar,Süha Dogan, , ,"
Drama            ",(1964)
Safak yildizi,Rahmi Kafadar, , ,"
Drama            ",(1964)
Ölüm Allah'in emri,Kenan Pars, , ,"
Drama            ",(1964)
Nem alacak felek benim,Süha Dogan, , ,"
Drama            ",(1964)
Mapushane çesmesi,Suphi Kaner, , ,"
Drama            ",(1964)
Lekeli ask,Ülkü Erakalin, , ,"
Drama, Romance            ",(1964)
Kocatepe'nin üç süvarisi,Yavuz Yalinkiliç, , ,"
Drama, War            ",(1964)
Kara dagli efe,Nuri Akinci, , ,"
Drama            ",(1964)
Kan ve gurur,Nedim Otyam, , ,"
Drama            ",(1964)
Kaldirimlar üstünde,Rahmi Kafadar, , ,"
Drama            ",(1964)
Izdirap çocuklari,Burhan Bolan, , ,"
Drama            ",(1964)
Istikbal,Avni Dilligil, , ,"
Drama            ",(1964)
Hazreti Ibrahim,Asaf Tengiz, , ,"
Drama, History            ",(1964)
Günahsiz katiller,Nejat Saydam, , ,"
Crime, Drama            ",(1964)
Günah bende mi,Kemal Kan, , ,"
Drama            ",(1964)
Fedakar ögretmen,Asaf Tengiz, , ,"
Drama            ",(1964)
Fabrikanin gülü,Ümit Utku, , ,"
Comedy, Drama, Romance            ",(1964)
Erkekler aglamaz,Yilmaz Duru, , ,"
Drama            ",(1964)
Disi seytan,Nevzat Pesen, , ,"
Drama            ",(1964)
Devlet kusu,Semih Evin, , ,"
Drama            ",(1964)
Çok Gördü Felek,Nuri Akinci, , ,"
Drama            ",(1964)
Yolcu,Türker Inanoglu, , ,"
Drama            ",(1963)
Kalbe vuran düsman,Atif Yilmaz, , ,"
Drama, Fantasy, Romance            ",(1964)
Yarali ceylan,Abdurrahman Palay, , ,"
Drama            ",(1963)
Yakilacak kitap,Süreyya Duru, , ,"
Drama            ",(1963)
Rüzgarli tepe,Süha Dogan, , ,"
Drama, Romance            ",(1963)
Perisan,Hüseyin Peyda, , ,"
Drama, Romance            ",(1963)
Ölüm bizi ayiramaz,Nisan Hançer, , ,"
Drama, Romance            ",(1963)
Öldür beni,Agah Hün, , ,"
Drama, Romance            ",(1963)
Makber,Ümit Utku, , ,"
Drama, Romance            ",(1963)
Kardes gibiydiler,Semih Evin, , ,"
Drama            ",(1963)
Iki vatanli kadin,Yavuz Yalinkiliç, , ,"
Drama            ",(1963)
Haram lokma,Muharrem Gürses, , ,"
Drama            ",(1963)
Hancinin kizi,Nuri Ergün, , ,"
Drama, Romance            ",(1963)
Gecelerin hakimi,Nisan Hançer, , ,"
Crime, Drama            ",(1963)
Erenlerin dügünü,Ümit Utku, , ,"
Drama            ",(1963)
Dostluklar yasadikça,Semih Evin, , ,"
Drama            ",(1964)
Cinayet gecesi,Kenan Pars, , ,"
Drama            ",(1963)
Can pazari,Sirri Gültekin, , ,"
Drama            ",(1964)
Büyük yemin,Süreyya Duru, , ,"
Drama, Romance            ",(1963)
Bu adam kim,Seyfi Havaeri, , ,"
Drama            ",(1963)
Askim ve günahim,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1963)
Aska vakit yok,Semih Evin, , ,"
Drama, Romance            ",(1963)
Aska tövbe,Orhan Elmas, , ,"
Drama, Romance            ",(1964)
Ask tomurcuklari,Orhan Elmas, , ,"
Drama, Romance            ",(1963)
Akdeniz sarkisi,Nejat Saydam, , ,"
Drama, Romance            ",(1963)
Yalnizlar için,Orhan Elmas, , ,"
Drama, Romance            ",(1962)
Sarkici kiz,Nejat Duru, , ,"
Drama, Romance            ",(1962)
Soytari,Yavuz Yalinkiliç, , ,"
Drama            ",(1962)
Silah arkadaslari,Sinasi Özonuk, , ,"
Drama, War            ",(1962)
Ölmek istiyorum,Cevat Okçugil, , ,"
Drama            ",(1962)
Öldüren bahar,Süha Dogan, , ,"
Drama, Romance            ",(1962)
Sevgiliye söz verdim,Cevat Okçugil, , ,"
Drama, Romance            ",(1962)
Seni bekleyecegim,Sinasi Özonuk, , ,"
Drama            ",(1962)
Meçhule gidenler,Yavuz Yalinkiliç, , ,"
Drama            ",(1962)
Mevlid,Mehmet Muhtar, , ,"
Drama            ",(1962)
Memnu meyva,Nuri Akinci, , ,"
Drama            ",(1962)
Magrur kadin,Burhan Bolan, , ,"
Drama, Romance            ",(1962)
Kayip kiz Ayla,Hüseyin Kasif, , ,"
Drama            ",(1962)
Kanun kanundur,Türker Inanoglu, , ,"
Crime, Drama            ",(1962)
Insan dogarken aglar,Baki Çallioglu, , ,"
Drama, Romance            ",(1962)
Harmandali efem geliyor,Çetin Karamanbey, , ,"
Adventure, Drama            ",(1962)
Günahsiz asiklar,Sirri Gültekin, , ,"
Drama, Romance            ",(1962)
Gümüs gerdanlik,Ümit Utku, , ,"
Drama            ",(1963)
Gönül ferman dinlemez,Kemal Kan, , ,"
Drama            ",(1962)
Ekmek parasi,Ülkü Erakalin, , ,"
Drama            ",(1962)
Derdimden anlayan yok,Kenan Pars, , ,"
Drama            ",(1962)
Cehenneme çevrilen cennet,Nuri Akinci, , ,"
Drama            ",(1962)
Cehennem yolculari,Burhan Bolan, , ,"
Drama            ",(1962)
Canevinden vurdular,Sirri Gültekin, , ,"
Drama            ",(1962)
Zeyno,Semih Evin, , ,"
Drama            ",(1961)
Bir ask günahi,Nisan Hançer, , ,"
Drama, Romance            ",(1962)
Belki bir sabah geleceksin,Türker Inanoglu, , ,"
Drama, Romance            ",(1962)
Ayrilan yollar,Ertem Göreç, , ,"
Drama            ",(1962)
Ask bekliyor,Ümit Utku, , ,"
Drama, Romance            ",(1962)
Üzümcü kizin kaderi,Kemal Kan, , ,"
Drama, Romance            ",(1961)
Ümitsiz kapi,Hicri Akbasli, , ,"
Drama            ",(1961)
Ümitsiz bekleyis,Ülkü Erakalin, , ,"
Drama, Romance            ",(1961)
Yedi günlük ask,Suphi Kaner, , ,"
Drama, Romance            ",(1962)
Yabanci adam,Abdurrahman Palay, , ,"
Drama            ",(1961)
Vahsi kedi,Muzaffer Tema, , ,"
Drama, Romance            ",(1962)
Öldüren yalan,Ihsan Nuyan, , ,"
Drama, Family            ",(1961)
Suçlu asiklar,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Sonbahar yapraklari,Nejat Saydam, , ,"
Drama, Romance            ",(1962)
Sokaktan gelen kadin,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Soför Ahmet,Semih Evin, , ,"
Drama            ",(1961)
Sevdali efe,Nuri Akinci, , ,"
Adventure, Drama, Romance            ",(1961)
Sepetçioglu,Ihsan Sedat, , ,"
Adventure, Drama            ",(1961)
Senin için affettim,Hüseyin Kasif, , ,"
Drama            ",(1961)
Sabir Tasi,Sirri Gültekin, , ,"
Drama            ",(1961)
Oglum,Kenan Pars, , ,"
Drama            ",(1961)
Liman yosmasi,Sinasi Özonuk, , ,"
Drama            ",(1961)
Kolsuz bebek,Münir Hayri Egeli, , ,"
Drama            ",(1961)
Kezban,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Kardes ugruna,Sami Ayanoglu, , ,"
Drama, Romance            ",(1961)
Karanlikta yasayanlar,Natuk Baytan, , ,"
Drama            ",(1961)
Kara dut,Sirri Gültekin, , ,"
Drama            ",(1962)
Kalp yarasi,Türker Inanoglu, , ,"
Drama, Romance            ",(1961)
Kahraman üçler,Semih Evin, , ,"
Drama, War            ",(1961)
Kader yolcusu,Selahattin Burçkin, , ,"
Drama            ",(1961)
Kabadayilar krali,Nejat Saydam, , ,"
Drama            ",(1961)
Iki yetime,Ülkü Erakalin, , ,"
Drama            ",(1961)
Iki damla gözyasi,Nejat Saydam, , ,"
Drama            ",(1961)
Iki ask arasinda,Osman F. Seden, , ,"
Drama, Romance            ",(1961)
Hanci,Türker Inanoglu, , ,"
Drama            ",(1961)
Hak yerini bulur,Suayip Senman, , ,"
Drama, Romance            ",(1961)
Gönlüm yarali,Muharrem Gürses, , ,"
Drama, Romance            ",(1961)
Esmer delikanli,Yavuz Yalinkiliç, , ,"
Drama            ",(1961)
Duvaksiz gelin,Suphi Kaner, , ,"
Drama            ",(1961)
Dogmadan ölenler,Türker Inanoglu, , ,"
Drama            ",(1961)
Derbeder,Abdurrahman Palay, , ,"
Drama, Romance            ",(1961)
Deli gönül,Tekin Akpolat, , ,"
Drama            ",(1961)
Çilgin ask,Muharrem Gürses, , ,"
Drama, Romance            ",(1961)
Cambaz kizin aski,Türker Inanoglu, , ,"
Drama, Romance            ",(1961)
Bos yuva,Memduh Ün, , ,"
Drama, Romance            ",(1961)
Biz insan degil miyiz?,Sirri Gültekin, , ,"
Drama            ",(1962)
Bir yetimenin hasreti,Nuri Akinci, , ,"
Drama            ",(1961)
Benim küçük melegim,Nuri Akinci, , ,"
Crime, Drama            ",(1961)
Ben masumum,Ümit Utku, , ,"
Drama, Romance            ",(1961)
Arzu,Muharrem Gürses, , ,"
Adventure, Drama            ",(1961)
Altin kalpler,Nuri Ergün, , ,"
Drama            ",(1961)
Altin hirsi,Yavuz Yalinkiliç, , ,"
Adventure, Drama            ",(1961)
Aci zeytin,Nisan Hançer, , ,"
Drama, Romance            ",(1961)
Aci tesadüf,Kemal Kan, , ,"
Drama, Romance            ",(1961)
Ölümlü dünya,Sinasi Özonuk, , ,"
Drama            ",(1960)
Zavalli Necla,Ihsan Nuyan, , ,"
Drama            ",(1960)
Zalim kader,Kemal Kan, , ,"
Drama            ",(1960)
Yanik Ömer,Nuri Akinci, , ,"
Drama            ",(1960)
Vatan ve namus,Nejat Saydam, , ,"
Drama            ",(1960)
Telli kursun,Çetin Karamanbey, , ,"
Drama            ",(1960)
Tayfun,Rahmi Kafadar, , ,"
Drama            ",(1960)
Talihsiz yavru,Muharrem Gürses, , ,"
Drama            ",(1960)
Siginti,Hicri Akbasli, , ,"
Drama, Romance            ",(1960)
Sensiz yillar,Aram Gülyüz, , ,"
Drama, Romance            ",(1961)
Senden ayri yasayamam,Türker Inanoglu, , ,"
Drama, Romance            ",(1960)
Mukadderat,Muharrem Gürses, , ,"
Drama            ",(1960)
Meryem,Baki Çallioglu, , ,"
Drama, Romance            ",(1960)
Mecnun,Hicri Akbasli, , ,"
Drama, Romance            ",(1960)
Küçük kahraman,Türker Inanoglu, , ,"
Drama, War            ",(1960)
Kirik kalpler,Burhan Bolan, , ,"
Drama, Romance            ",(1960)
Kanli sevda,Ertem Göreç, , ,"
Drama, Romance            ",(1960)
Kaldirim çocugu kopuk,Ömer Faruk, , ,"
Drama            ",(1960)
Fedakar arkadas,Hicri Akbasli, , ,"
Drama            ",(1960)
Elveda hatiralar,Cevat Okçugil, , ,"
Drama            ",(1960)
Kaderime aglarim,Nisan Hançer, , ,"
Drama, Romance            ",(1960)
Ilk ask,Hulki Saner, , ,"
Drama, Romance            ",(1960)
Gece ve gündüz,Semih Evin, , ,"
Crime, Drama            ",(1960)
Felaket kadini,Hüsnü Cantürk, , ,"
Drama            ",(1960)
Divane,Baki Çallioglu, , ,"
Drama, Romance            ",(1960)
Dertli çoban,Kemal Kan, , ,"
Drama, Romance            ",(1960)
Denize inen sokak,Attila Tokatli, , ,"
Drama            ",(1960)
Devlerin öfkesi,Nevzat Pesen, , ,"
Drama, Romance            ",(1960)
Bir serseri,Memduh Ün, , ,"
Drama            ",(1957)
Bir gelin gitti,Muhtesem Durukan, , ,"
Drama            ",(1960)
Bahtimin yildizi,Nuri Akinci, , ,"
Drama            ",(1960)
Üç kizin hikayesi,Orhan Elmas, , ,"
Drama            ",(1959)
Zavalli yavrucak,Ihsan Tomaç, , ,"
Drama            ",(1959)
Zavalli kiz,Hicri Akbasli, , ,"
Drama            ",(1959)
Unutulmayan ask,Suayip Senman, , ,"
Drama, Romance            ",(1959)
Talihsizler,Nuri Akinci, , ,"
Drama            ",(1959)
Sehvet uçurumu,Muharrem Gürses, , ,"
Drama            ",(1959)
Ölürüm de ayrilmam,Süha Dogan, , ,"
Drama            ",(1959)
Sonbahar,Nisan Hançer, , ,"
Drama, Romance            ",(1959)
Son yolcu,Hicri Akbasli, , ,"
Adventure, Drama            ",(1959)
Sokak sarkicisi,Muharrem Gürses, , ,"
Drama            ",(1959)
Sevdaya kosanlar,Ihsan Tomaç, , ,"
Drama            ",(1959)
Peçeli efe,Faruk Kenç, , ,"
Drama            ",(1960)
Pamukçu güzeli Halime,Muharrem Gürses, , ,"
Drama            ",(1960)
Onun süvarisi,Nusret Eraslan, , ,"
Drama, War            ",(1959)
Ninno,Süha Dogan, , ,"
Drama            ",(1959)
Merhametsiz gençlik,Çetin Karamanbey, , ,"
Crime, Drama            ",(1959)
Merhamet,Ural Ozon, , ,"
Drama, Family            ",(1959)
Kibris'in belasi kizil EOKA,Nisan Hançer, , ,"
Drama, War            ",(1959)
Kendi düsen aglamaz,Abdurrahman Palay, , ,"
Drama            ",(1959)
Kanundan kaçilmaz,Nisan Hançer, , ,"
Drama            ",(1959)
Kader degismez,Cahit Günal, , ,"
Drama, Romance            ",(1959)
Hayatim sana feda,Orhan Elmas, , ,"
Drama, Romance            ",(1959)
Kanli degirmen,Agah Hün, , ,"
Drama            ",(1959)
Kaderim böyle imis,Nejat Saydam, , ,"
Drama, Romance            ",(1959)
Felaket yolu,Faruk Kenç, , ,"
Drama            ",(1959)
Evlatlik,Kemal Kan, , ,"
Drama            ",(1959)
Daglar sahini Yörük Efe,Muharrem Gürses, , ,"
Adventure, Drama, History            ",(1959)
Binnaz,Mümtaz Yener, , ,"
Drama, Romance            ",(1959)
Ölümden de aci,Selahattin Burçkin, , ,"
Drama            ",(1958)
Yedi köyün Zeynebi,Kemal Kan, , ,"
Drama            ",(1968)
Yavrum için,Muharrem Gürses, , ,"
Drama            ",(1958)
Yasamak haram oldu,Çetin Karamanbey, , ,"
Drama, Romance            ",(1968)
Yasamak hakkimdir,Atif Yilmaz, , ,"
Drama            ",(1958)
Yaniklar köyü,Ümit Utku, , ,"
Drama, Romance            ",(1958)
Vicdan azabi,Muharrem Gürses, , ,"
Drama            ",(1958)
Tütüncü Kizi Emine,Muharrem Gürses, , ,"
Drama            ",(1958)
Son saadet,Nejat Saydam, , ,"
Drama, Romance            ",(1958)
Son nefes,Sirri Gültekin, , ,"
Drama, Romance            ",(1958)
Sokak çocugu,Arsevir Alyanak, , ,"
Drama            ",(1958)
Rüzgar gibi geçti,Suat Yusuf, , ,"
Drama, Romance            ",(1968)
O günden sonra,Ihsan Sedat, , ,"
Drama, Romance            ",(1958)
Ninni,Muharrem Gürses, , ,"
Drama            ",(1958)
Murada erecegiz,Memduh Ün, , ,"
Drama, Romance            ",(1958)
Mavi boncuk,Esat Özgül, , ,"
Drama, Music            ",(1958)
Ben bir günahsizim,Nejat Saydam, , ,"
Drama            ",(1959)
Balikçinin kizi Gülnaz,Muharrem Gürses, , ,"
Drama, Romance            ",(1959)
Bagriyanik,Baki Çallioglu, , ,"
Drama            ",(1959)
Askin acilari,Hüseyin Kasif, , ,"
Drama, Romance            ",(1959)
Mezarim mermerden olsun,Çetin Karamanbey, , ,"
Drama, Romance            ",(1968)
Mekansiz kurtlar,Yilmaz Duru, , ,"
Crime, Drama            ",(1968)
Leylaklar altinda,Ümit Utku, , ,"
Drama, Romance            ",(1968)
Kumpanya,Atif Yilmaz, , ,"
Drama, Romance            ",(1958)
Korkusuz yabanci,Ugur Duru, , ,"
Adventure, Drama            ",(1968)
Komandolar geliyor,Nejat Okçugil, , ,"
Adventure, Drama, War            ",(1968)
Kislalar doldu bugün,Yavuz Figenli, , ,"
Drama            ",(1968)
Kirli el,Cahit Günal, , ,"
Drama            ",(1958)
Kederli yillar,Arsevir Alyanak, , ,"
Drama            ",(1958)
Kaçak,Ferit Ceylan, , ,"
Adventure, Drama            ",(1968)
Karanlik yollar,Ferit Ceylan, , ,"
Drama            ",(1968)
Karanlik günler,Arsevir Alyanak, , ,"
Drama            ",(1958)
Kara öfke,Yücel Uçanoglu, , ,"
Drama            ",(1968)
Kara günes,Kemal Kan, , ,"
Drama            ",(1968)
Kara gözlüm efkarlanma,Sirri Gültekin, , ,"
Drama            ",(1968)
Kanun namina,Aram Gülyüz, , ,"
Crime, Drama            ",(1968)
Kanli oba,Hüseyin Peyda, , ,"
Drama            ",(1968)
Kanayan yara,Kayahan Arikan, , ,"
Drama            ",(1968)
Istanbul'u sevmiyorum,Ülkü Erakalin, , ,"
Drama            ",(1968)
Günahsizlar,Semih Evin, , ,"
Drama            ",(1968)
Gözyaslarim,Ümit Utku, , ,"
Drama            ",(1968)
Gönülden aglayanlar,Seyfi Havaeri, , ,"
Drama            ",(1958)
Gelincik tarlasi,Mehmet Aslan, , ,"
Drama, Romance            ",(1968)
Fedai komandolar Kibrista,Nejat Okçugil, , ,"
Adventure, Drama, War            ",(1968)
Fakirler,Semih Evin, , ,"
Drama            ",(1958)
Esrarli kadin,Nuri Akinci, , ,"
Drama, Romance            ",(1959)
Eskiya kani,Yavuz Figenli, , ,"
Adventure, Drama            ",(1968)
Elveda,Tekin Akpolat, , ,"
Drama, Romance            ",(1958)
Efelerin öcü,Cevat Okçugil, , ,"
Adventure, Drama            ",(1968)
Dikenli çit,Hicri Akbasli, , ,"
Drama, Romance            ",(1958)
Dertli pinar,Nuri Ergün, , ,"
Drama            ",(1968)
Dertli irmak,Muzaffer Aslan, , ,"
Drama            ",(1958)
Derebeyi,Yavuz Figenli, , ,"
Drama, War            ",(1968)
Dar sokaklar,Hüseyin Peyda, , ,"
Crime, Drama            ",(1958)
Daha çekecek miyim,Seyfi Havaeri, , ,"
Drama, Romance            ",(1958)
Daglari bekleyen kiz,Süreyya Duru, , ,"
Drama, Romance            ",(1968)
Civan Ali,Semih Evin, , ,"
Drama, Romance            ",(1958)
Cesur yabanci,Yücel Hekimoglu, , ,"
Drama, Romance            ",(1968)
Canavar kadin,Cahit Günal, , ,"
Drama            ",(1958)
Büyük günah,Süha Dogan, , ,"
Drama            ",(1968)
